"","Df","Deviance","Resid. Df","Resid. Dev"
"V1310",0,0,1141,16541353722179751936
"V1311",0,0,1141,16541353722179751936
"V1312",1,1371537256894431232,1140,15169816465285320704
"V1313",1,3452171690885830656,1139,11717644774399490048
"V1314",0,0,1139,11717644774399490048
"V1315",0,0,1139,11717644774399490048
"V1316",0,0,1139,11717644774399490048
"V1317",1,0,1138,2.9257051195379e+19
"V1318",0,0,1138,2.9257051195379e+19
"V1319",0,0,1138,2.9257051195379e+19
"V1320",0,0,1138,2.9257051195379e+19
"V1321",0,0,1138,2.9257051195379e+19
"V1322",1,15622860070367125504,1137,13634191125011914752
"V1323",0,0,1137,13634191125011914752
"V1324",0,0,1137,13634191125011914752
"V1325",0,0,1137,13634191125011914752
"V1326",1,3624047577878968320,1136,10010143547132946432
"V1327",1,0,1135,19698696715607531520
"V1328",1,0,1134,25227085822609752064
"V1329",0,0,1134,25227085822609752064
"V1330",0,0,1134,25227085822609752064
"V1331",0,0,1134,25227085822609752064
"V1332",0,0,1134,25227085822609752064
"V1333",0,0,1134,25227085822609752064
"V1334",1,6728307247494283264,1133,18498778575115468800
"V1335",0,0,1133,18498778575115468800
"V1336",1,0,1132,19244849758779318272
"V1337",0,0,1132,19244849758779318272
"V1338",0,0,1132,19244849758779318272
"V1339",1,0,1131,32810604694039846912
"V1340",0,0,1131,32810604694039846912
"V1341",0,0,1131,32810604694039846912
"V1342",0,0,1131,32810604694039846912
"V1343",0,0,1131,32810604694039846912
"V1344",0,0,1131,32810604694039846912
"V1345",1,8626730274755485696,1130,24183874419284361216
"V1346",1,7727699462240243712,1129,16456174957044117504
"V1347",0,0,1129,16456174957044117504
"V1348",0,0,1129,16456174957044117504
"V1349",1,0,1128,18240091620357281792
"V1350",0,0,1128,18240091620357281792
"V1351",0,0,1128,18240091620357281792
"V1352",0,0,1128,18240091620357281792
"V1353",0,0,1128,18240091620357281792
"V1354",1,1715557441235056640,1127,16524534179122225152
"V1355",0,0,1127,16524534179122225152
"V1356",0,0,1127,16524534179122225152
"V1357",0,0,1127,16524534179122225152
"V1358",0,0,1127,16524534179122225152
"V1359",0,0,1127,16524534179122225152
"V1360",1,5618208749449877504,1126,10906325429672347648
"V1361",1,0,1125,13238224984909641728
"V1362",1,4726315187615579136,1124,8511909797294062592
"V1363",0,0,1124,8511909797294062592
"V1364",1,0,1123,11873243152041515008
"V1365",0,0,1123,11873243152041515008
"V1366",1,0,1122,39048955919520112640
"V1367",1,16965756124169613312,1121,22083199795350499328
"V1368",0,0,1121,22083199795350499328
"V1369",0,0,1121,22083199795350499328
"V1370",1,7118381260710090752,1120,14964818534640408576
"V1371",0,0,1120,14964818534640408576
"V1372",0,0,1120,14964818534640408576
"V1373",0,0,1120,14964818534640408576
"V1374",1,0,1119,28542065952097644544
"V1375",0,0,1119,28542065952097644544
"V1376",1,0,1118,34231637247407382528
"V1377",0,0,1118,34231637247407382528
"V1378",1,9179928751125082112,1117,25051708496282300416
"V1379",1,9761593365648480256,1116,15290115130633820160
"V1380",1,0,1115,16799993689925738496
"V1381",0,0,1115,16799993689925738496
"V1382",0,0,1115,16799993689925738496
"V1383",0,0,1115,16799993689925738496
"V1384",0,0,1115,16799993689925738496
"V1385",0,0,1115,16799993689925738496
"V1386",1,0,1114,1.8141310457514e+19
"V1387",1,0,1113,21277244199032135680
"V1388",0,0,1113,21277244199032135680
"V1389",1,0,1112,25979970047651213312
"V1390",0,0,1112,25979970047651213312
"V1391",0,0,1112,25979970047651213312
"V1392",1,8824123930677956608,1111,17155846116973256704
"V1393",0,0,1111,17155846116973256704
"V1394",1,1687925819696398336,1110,15467920297276858368
"V1395",0,0,1110,15467920297276858368
"V1396",0,0,1110,15467920297276858368
"V1397",0,0,1110,15467920297276858368
"V1398",0,0,1110,15467920297276858368
"V1399",0,0,1110,15467920297276858368
"V1400",0,0,1110,15467920297276858368
"V1401",0,0,1110,15467920297276858368
"V1402",1,0,1109,32608362729436254208
"V1403",1,0,1108,32980636767696130048
"V1404",1,14690188302653102080,1107,1.8290448465043e+19
"V1405",0,0,1107,1.8290448465043e+19
"V1406",0,0,1107,1.8290448465043e+19
"V1407",0,0,1107,1.8290448465043e+19
"V1408",0,0,1107,1.8290448465043e+19
"V1409",0,0,1107,1.8290448465043e+19
"V1410",0,0,1107,1.8290448465043e+19
"V1411",0,0,1107,1.8290448465043e+19
"V1412",1,750857414878384128,1106,17539591050164643840
"V1413",1,5770035916275316736,1105,11769555133889327104
"V1414",1,46427281376933888,1104,11723127852512393216
"V1415",1,0,1103,14821822445211322368
"V1416",1,0,1102,19373132184106577920
"V1417",1,12251016676037578752,1101,7.122115508069e+18
"V1418",1,0,1100,9435506127861248000
"V1419",0,0,1100,9435506127861248000
"V1420",1,0,1099,16775880246848548864
"V1421",1,0,1098,23177698665708802048
"V1422",1,7120229410918430720,1097,16057469254790371328
"V1423",1,0,1096,18659290265998454784
"V1424",1,4893759458961106944,1095,13765530807037347840
"V1425",0,0,1095,13765530807037347840
"V1426",0,0,1095,13765530807037347840
"V1427",1,0,1094,23163163185616269312
"V1428",0,0,1094,23163163185616269312
"V1429",0,0,1094,23163163185616269312
"V1430",0,0,1094,23163163185616269312
"V1431",1,3508752306385817600,1093,19654410879230451712
"V1432",1,10538611607745597440,1092,9115799271484853248
"V1433",1,0,1091,10334455658610448384
"V1434",1,2285336174893497344,1090,8049119483716951040
"V1435",1,0,1089,24699109537463336960
"V1436",0,0,1089,24699109537463336960
"V1437",1,5982414906309976064,1088,18716694631153360896
"V1438",0,0,1088,18716694631153360896
"V1439",0,0,1088,18716694631153360896
"V1440",0,0,1088,18716694631153360896
"V1441",0,0,1088,18716694631153360896
"V1442",1,7735176931229521920,1087,10981517699923838976
"V1443",1,0,1086,27819866738889768960
"V1444",1,14610761661049495552,1085,13209105077840273408
"V1445",1,0,1084,13239823365758932992
"V1446",1,0,1083,17685548342444441600
"V1447",1,0,1082,21728823111220355072
"V1448",1,11667165305852821504,1081,10061657805367533568
"V1449",0,0,1081,10061657805367533568
"V1450",1,0,1080,12595310587468177408
"V1451",1,0,1079,13861419099386052608
"V1452",1,0,1078,17736333080694069248
"V1453",0,0,1078,17736333080694069248
"V1454",1,4862070237408131072,1077,12874262843285938176
"V1455",1,24494227310518272,1076,12849768615975419904
"V1456",1,588992844443869184,1075,12260775771531550720
"V1457",1,0,1074,26633230556754366464
"V1458",1,1485267308299472896,1073,25147963248454893568
"V1459",1,5593547759516823552,1072,19554415488938070016
"V1460",1,6456439063705835520,1071,13097976425232234496
"V1461",1,0,1070,16851438974567168000
"V1462",1,0,1069,44125853807365185536
"V1463",1,21194566978312937472,1068,22931286829052248064
"V1464",1,0,1067,23811219126882938880
"V1465",1,5107727792447893504,1066,1.8703491334435e+19
"V1466",1,5651338534812166144,1065,13052152799622879232
"V1467",1,0,1064,17869214630059388928
"V1468",1,0,1063,23916748553345282048
"V1469",1,12862080551790821376,1062,11054668001554460672
"V1470",1,0,1061,23440606911166369792
"V1471",1,617150320647921664,1060,22823456590518448128
"V1472",0,0,1060,22823456590518448128
"V1473",1,7250787963169660928,1059,15572668627348787200
"V1474",1,7694223184054213632,1058,7878445443294573568
"V1475",1,0,1057,14272184597466572800
"V1476",1,1219426163663210496,1056,13052758433803362304
"V1477",1,0,1055,15461037660013694976
"V1478",1,0,1054,17759645601233795072
"V1479",1,3265719061533216768,1053,14493926539700578304
"V1480",1,2223207110918498304,1052,12270719428782080000
"V1481",1,0,1051,14170112758096326656
"V1482",1,2157349497984774144,1050,12012763260111552512
"V1483",1,0,1049,14443669447761061888
"V1484",1,714468446284742656,1048,13729201001476319232
"V1485",1,0,1047,14759389110692089856
"V1486",1,0,1046,29604879675017175040
"V1487",1,10756275698976194560,1045,1.8848603976041e+19
"V1488",1,11420697420612341760,1044,7427906555428638720
"V1489",0,0,1044,7427906555428638720
"V1490",1,0,1043,10084669753245220864
"V1491",0,0,1043,10084669753245220864
"V1492",1,0,1042,16507021177918586880
"V1493",1,3198514683038070784,1041,13308506494880516096
"V1494",1,0,1040,13677646613572544512
"V1495",1,0,1039,16380984450927837184
"V1496",1,0,1038,17753201715195092992
"V1497",1,5921704971749603328,1037,11831496743445489664
"V1498",1,449419158819887104,1036,11382077584625602560
"V1499",1,0,1035,16912032755780075520
"V1500",1,0,1034,19101839922761900032
"V1501",1,0,1033,20585266369552183296
"V1502",1,0,1032,24152880421104939008
"V1503",0,0,1032,24152880421104939008
"V1504",0,0,1032,24152880421104939008
"V1505",1,0,1031,25155452264670199808
"V1506",1,0,1030,26779415796482330624
"V1507",1,0,1029,27093836757837352960
"V1508",0,0,1029,27093836757837352960
"V1509",0,0,1029,27093836757837352960
"V1510",0,0,1029,27093836757837352960
"V1511",1,5845739170660859904,1028,21248097587176493056
"V1512",1,0,1027,25482310137617092608
"V1513",0,0,1027,25482310137617092608
"V1514",1,9616235439472285696,1026,15866074698144806912
"V1515",0,0,1026,15866074698144806912
"V1516",0,0,1026,15866074698144806912
"V1517",1,1427958932647081984,1025,14438115765497724928
"V1518",0,0,1025,14438115765497724928
"V1519",1,4394814265949765632,1024,1.0043301499548e+19
"V1520",0,0,1024,1.0043301499548e+19
"V1521",0,0,1024,1.0043301499548e+19
"V1522",0,0,1024,1.0043301499548e+19
"V1523",0,0,1024,1.0043301499548e+19
"V1524",1,0,1023,21624012593654161408
"V1525",1,0,1022,25053525701163311104
"V1526",1,5474162740218302464,1021,1.9579362960945e+19
"V1527",1,638368376638730240,1020,18940994584306278400
"V1528",1,0,1019,19951270286562787328
"V1529",0,0,1019,19951270286562787328
"V1530",1,0,1018,21836594793302724608
"V1531",0,0,1018,21836594793302724608
"V1532",1,9928253140778291200,1017,11908341652524433408
"V1533",0,0,1017,11908341652524433408
"V1534",1,0,1016,1.3136052495518e+19
"V1535",1,0,1015,13610074244038725632
"V1536",1,0,1014,15873787189291735040
"V1537",1,0,1013,16354092948019701760
"V1538",0,0,1013,16354092948019701760
"V1539",1,4505748276365451264,1012,11848344671654250496
"V1540",1,0,1011,12399642428792346624
"V1541",1,2799499286495574016,1010,9600143142296772608
"V1542",1,0,1009,1.0342774686649e+19
"V1543",1,0,1008,11351249989293907968
"V1544",1,0,1007,12312569369665234944
"V1545",1,4424527383958018048,1006,7888041985707216896
"V1546",1,0,1005,10649081210757584896
"V1547",1,3881724558979964928,1004,6767356651777619968
"V1548",0,0,1004,6767356651777619968
"V1549",1,0,1003,7161143217369794560
"V1550",1,0,1002,10763643822253084672
"V1551",1,0,1001,16366964903056195584
"V1552",1,8258617213934326784,1000,8108347689121868800
"V1553",1,0,999,10833442593768263680
"V1554",1,0,998,31947396542279221248
"V1555",1,8917541017171410944,997,23029855525107810304
"V1556",0,0,997,23029855525107810304
"V1557",0,0,997,23029855525107810304
"V1558",0,0,997,23029855525107810304
"V1559",0,0,997,23029855525107810304
"V1560",0,0,997,23029855525107810304
"V1561",1,12634164060418351104,996,10395691464689459200
"V1562",0,0,996,10395691464689459200
"V1563",0,0,996,10395691464689459200
"V1564",0,0,996,10395691464689459200
"V1565",0,0,996,10395691464689459200
"V1566",1,0,995,11512353549514907648
"V1567",1,0,994,1.1666184478889e+19
"V1568",0,0,994,1.1666184478889e+19
"V1569",1,497546451552724992,993,11168638027336292352
"V1570",0,0,993,11168638027336292352
"V1571",1,2493215745099725824,992,8675422282236566528
"V1572",0,0,992,8675422282236566528
"V1573",0,0,992,8675422282236566528
"V1574",0,0,992,8675422282236566528
"V1575",0,0,992,8675422282236566528
"V1576",1,0,991,9342690611423459328
"V1577",1,0,990,11393548308588105728
"V1578",0,0,990,11393548308588105728
"V1579",0,0,990,11393548308588105728
"V1580",0,0,990,11393548308588105728
"V1581",0,0,990,11393548308588105728
"V1582",0,0,990,11393548308588105728
"V1583",0,0,990,11393548308588105728
"V1584",0,0,990,11393548308588105728
"V1585",0,0,990,11393548308588105728
"V1586",0,0,990,11393548308588105728
"V1587",1,1135436332003670016,989,10258111976584435712
"V1588",0,0,989,10258111976584435712
"V1589",1,0,988,34013166659383152640
"V1590",1,28423600532697710592,987,5589566126685444096
"V1591",1,0,986,12518644698068473856
"V1592",0,0,986,12518644698068473856
"V1593",0,0,986,12518644698068473856
"V1594",0,0,986,12518644698068473856
"V1595",0,0,986,12518644698068473856
"V1596",0,0,986,12518644698068473856
"V1597",0,0,986,12518644698068473856
"V1598",0,0,986,12518644698068473856
"V1599",1,0,985,2.021801282656e+19
"V1600",0,0,985,2.021801282656e+19
"V1601",0,0,985,2.021801282656e+19
"V1602",1,7668406662250289152,984,12549606164309694464
"V1603",0,0,984,12549606164309694464
"V1604",0,0,984,12549606164309694464
"V1605",0,0,984,12549606164309694464
"V1606",0,0,984,12549606164309694464
"V1607",1,5185853005525322752,983,7363753158784371712
"V1608",1,0,982,10934742885291780096
"V1609",0,0,982,10934742885291780096
"V1610",0,0,982,10934742885291780096
"V1611",0,0,982,10934742885291780096
"V1612",0,0,982,10934742885291780096
"V1613",0,0,982,10934742885291780096
"V1614",0,0,982,10934742885291780096
"V1615",0,0,982,10934742885291780096
"V1616",1,1798938153722791936,981,9135804731568988160
"V1617",0,0,981,9135804731568988160
"V1618",0,0,981,9135804731568988160
"V1619",0,0,981,9135804731568988160
"V1620",0,0,981,9135804731568988160
"V1621",0,0,981,9135804731568988160
"V1622",0,0,981,9135804731568988160
"V1623",0,0,981,9135804731568988160
"V1624",0,0,981,9135804731568988160
"V1625",0,0,981,9135804731568988160
"V1626",0,0,981,9135804731568988160
"V1627",0,0,981,9135804731568988160
"V1628",1,472855546714638336,980,8662949184854349824
"V1629",0,0,980,8662949184854349824
"V1630",0,0,980,8662949184854349824
"V1631",0,0,980,8662949184854349824
"V1632",0,0,980,8662949184854349824
"V1633",0,0,980,8662949184854349824
"V1634",0,0,980,8662949184854349824
"V1635",0,0,980,8662949184854349824
"V1636",0,0,980,8662949184854349824
"V1637",0,0,980,8662949184854349824
"V1638",0,0,980,8662949184854349824
"V1639",0,0,980,8662949184854349824
"V1640",0,0,980,8662949184854349824
"V1641",0,0,980,8662949184854349824
"V1642",0,0,980,8662949184854349824
"V1643",0,0,980,8662949184854349824
"V1644",0,0,980,8662949184854349824
"V1645",0,0,980,8662949184854349824
"V1646",0,0,980,8662949184854349824
"V1647",0,0,980,8662949184854349824
"V1648",0,0,980,8662949184854349824
"V1649",0,0,980,8662949184854349824
"V1650",1,8352846328777728,979,8654596338525572096
"V1651",1,0,978,8670954028872067072
"V1652",1,0,977,1.356957434522e+19
"V1653",0,0,977,1.356957434522e+19
"V1654",1,0,976,25549196555607408640
"V1655",0,0,976,25549196555607408640
"V1656",1,9896898251720144896,975,15652298303887263744
"V1657",0,0,975,15652298303887263744
"V1658",0,0,975,15652298303887263744
"V1659",1,0,974,15848772778722787328
"V1660",0,0,974,15848772778722787328
"V1661",1,9412656107892326400,973,6436116670830459904
"V1662",0,0,973,6436116670830459904
"V1663",0,0,973,6436116670830459904
"V1664",1,0,972,13912206751156314112
"V1665",1,4682405973067452416,971,9229800778088861696
"V1666",1,0,970,10388424610679609344
"V1667",0,0,970,10388424610679609344
"V1668",1,0,969,13647021124945242112
"V1669",1,2186206395048589312,968,11460814729896652800
"V1670",1,0,967,13999618965666224128
"V1671",0,0,967,13999618965666224128
"V1672",0,0,967,13999618965666224128
"V1673",1,849013826767134720,966,13150605138899089408
"V1674",1,4353645900751290368,965,8796959238147799040
"V1675",0,0,965,8796959238147799040
"V1676",1,0,964,1.4600315075132e+19
"V1677",1,0,963,31651875666071666688
"V1678",1,1.807668378318e+19,962,13575191882891694080
"V1679",1,0,961,17343864433179656192
"V1680",0,0,961,17343864433179656192
"V1681",0,0,961,17343864433179656192
"V1682",1,9725546270807519232,960,7618318162372136960
"V1683",1,2900177642994850816,959,4718140519377286144
"V1684",0,0,959,4718140519377286144
"V1685",1,0,958,11356136700180328448
"V1686",0,0,958,11356136700180328448
"V1687",1,4021115395262882816,957,7335021304917445632
"V1688",1,339274668584317952,956,6995746636333127680
"V1689",0,0,956,6995746636333127680
"V1690",0,0,956,6995746636333127680
"V1691",1,0,955,7380431433745203200
"V1692",1,0,954,7813534795866552320
"V1693",0,0,954,7813534795866552320
"V1694",0,0,954,7813534795866552320
"V1695",0,0,954,7813534795866552320
"V1696",1,2954541996790465536,953,4858992799076086784
"V1697",0,0,953,4858992799076086784
"V1698",0,0,953,4858992799076086784
"V1699",0,0,953,4858992799076086784
"V1700",0,0,953,4858992799076086784
"V1701",1,0,952,2.2410413063101e+19
"V1702",0,0,952,2.2410413063101e+19
"V1703",1,16555582545394352128,951,5854830517706640384
"V1704",1,1.220861991324e+18,950,4633968526382637056
"V1705",1,0,949,1.4958066888578e+19
"V1706",1,7088810868419616768,948,7869256020158341120
"V1707",1,0,947,17525482594203062272
"V1708",1,9469986536037361664,946,8055496058165700608
"V1709",1,0,945,8948861762954749952
"V1710",0,0,945,8948861762954749952
"V1711",0,0,945,8948861762954749952
"V1712",1,0,944,13908536449054539776
"V1713",0,0,944,13908536449054539776
"V1714",1,5173159075493015552,943,8735377373561524224
"V1715",1,0,942,12454757085247901696
"V1716",1,1374740721755516928,941,11080016363492384768
"V1717",1,1484927801222017024,940,9595088562270367744
"V1718",1,4221559154190743552,939,5373529408079624192
"V1719",1,297934813469391872,938,5075594594610232320
"V1720",1,0,937,10689486695418181632
"V1721",1,0,936,26250641095841714176
"V1722",1,15602435962950100992,935,10648205132891613184
"V1723",1,0,934,1.1845855374145e+19
"V1724",1,0,933,1.3513988808299e+19
"V1725",1,8784200728115732480,932,4729788080183271424
"V1726",1,0,931,8755470622937165824
"V1727",1,1876018915240543232,930,6879451707696622592
"V1728",1,0,929,12602776261110067200
"V1729",1,7416388467692089344,928,5186387793417977856
"V1730",1,0,927,6911555600118657024
"V1731",0,0,927,6911555600118657024
"V1732",0,0,927,6911555600118657024
"V1733",0,0,927,6911555600118657024
"V1734",0,0,927,6911555600118657024
"V1735",0,0,927,6911555600118657024
"V1736",0,0,927,6911555600118657024
"V1737",0,0,927,6911555600118657024
"V1738",1,0,926,1.2492590995234e+19
"V1739",0,0,926,1.2492590995234e+19
"V1740",1,5671396901782872064,925,6821194093451165696
"V1741",0,0,925,6821194093451165696
"V1742",1,0,924,26054305020561526784
"V1743",0,0,924,26054305020561526784
"V1744",1,19223473768983060480,923,6830831251578466304
"V1745",0,0,923,6830831251578466304
"V1746",0,0,923,6830831251578466304
"V1747",0,0,923,6830831251578466304
"V1748",0,0,923,6830831251578466304
"V1749",0,0,923,6830831251578466304
"V1750",1,0,922,8350330924925077504
"V1751",0,0,922,8350330924925077504
"V1752",1,2005723289795375104,921,6344607635129702400
"V1753",1,1422605250526983168,920,4922002384602719232
"V1754",1,0,919,17033602447006863360
"V1755",0,0,919,17033602447006863360
"V1756",0,0,919,17033602447006863360
"V1757",0,0,919,17033602447006863360
"V1758",0,0,919,17033602447006863360
"V1759",1,9233804869081346048,918,7799797577925517312
"V1760",1,0,917,26349475616199520256
"V1761",0,0,917,26349475616199520256
"V1762",1,7649984349821505536,916,1.8699491266378e+19
"V1763",1,64651880806694912,915,18634839385571319808
"V1764",1,12976236348452888576,914,5658603037118432256
"V1765",1,0,913,9793711928444526592
"V1766",0,0,913,9793711928444526592
"V1767",0,0,913,9793711928444526592
"V1768",1,0,912,11287325835488841728
"V1769",1,0,911,13386883003302707200
"V1770",1,6731902543551642624,910,6654980459751064576
"V1771",1,0,909,10435086519493181440
"V1772",1,2225660661439310848,908,8209425858053870592
"V1773",1,0,907,11307922946607495168
"V1774",1,4857746101756739584,906,6450176844850755584
"V1775",1,0,905,14749309057605851136
"V1776",1,8399042017756650496,904,6350267039849200640
"V1777",1,760812035049865216,903,5589455004799335424
"V1778",1,787157572604348416,902,4802297432194987008
"V1779",1,0,901,22278001474232766464
"V1780",0,0,901,22278001474232766464
"V1781",1,0,900,32982415803452776448
"V1782",0,0,900,32982415803452776448
"V1783",1,20387085697167671296,899,12595330106285105152
"V1784",0,0,899,12595330106285105152
"V1785",0,0,899,12595330106285105152
"V1786",1,4612931239775302656,898,7982398866509802496
"V1787",1,0,897,22964526487161327616
"V1788",0,0,897,22964526487161327616
"V1789",1,7704010731815467008,896,15260515755345860608
"V1790",0,0,896,15260515755345860608
"V1791",0,0,896,15260515755345860608
"V1792",0,0,896,15260515755345860608
"V1793",1,0,895,22639977009688801280
"V1794",1,12905783600097335296,894,9734193409591465984
"V1795",0,0,894,9734193409591465984
"V1796",0,0,894,9734193409591465984
"V1797",1,0,893,12553116051206133760
"V1798",0,0,893,12553116051206133760
"V1799",0,0,893,12553116051206133760
"V1800",0,0,893,12553116051206133760
"V1801",1,0,892,13293462004526460928
"V1802",0,0,892,13293462004526460928
"V1803",1,0,891,22047233339864887296
"V1804",1,10815167495270803456,890,11232065844594083840
"V1805",0,0,890,11232065844594083840
"V1806",0,0,890,11232065844594083840
"V1807",0,0,890,11232065844594083840
"V1808",0,0,890,11232065844594083840
"V1809",1,2013110265079827456,889,9218955579514256384
"V1810",1,4562133323223309312,888,4656822256290947072
"V1811",1,0,887,9652313577286260736
"V1812",1,4670545464610214912,886,4981768112676045824
"V1813",1,0,885,7344107881118220288
"V1814",1,2741012845186576384,884,4603095035931643904
"V1815",0,0,884,4603095035931643904
"V1816",1,27723323124545024,883,4575371712807098880
"V1817",0,0,883,4575371712807098880
"V1818",1,0,882,12284224570075363328
"V1819",1,6550238833655927808,881,5733985736419435520
"V1820",1,0,880,8785538585334180864
"V1821",1,3647532454846172160,879,5138006130488008704
"V1822",0,0,879,5138006130488008704
"V1823",1,0,878,19411768034799312896
"V1824",0,0,878,19411768034799312896
"V1825",1,14101908963082596352,877,5309859071716716544
"V1826",1,1485094532409622528,876,3824764539307094016
"V1827",1,0,875,7706674688162545664
"V1828",0,0,875,7706674688162545664
"V1829",0,0,875,7706674688162545664
"V1830",1,2554210150562229248,874,5152464537600316416
"V1831",0,0,874,5152464537600316416
"V1832",0,0,874,5152464537600316416
"V1833",0,0,874,5152464537600316416
"V1834",0,0,874,5152464537600316416
"V1835",1,683874034486711808,873,4468590503113604608
"V1836",0,0,873,4468590503113604608
"V1837",0,0,873,4468590503113604608
"V1838",1,0,872,5304383329413849088
"V1839",1,0,871,8785578780954047488
"V1840",1,5259643545724577792,870,3525935235229469184
"V1841",1,0,869,5469273574671832064
"V1842",1,1923076400546025472,868,3546197174125806592
"V1843",1,0,867,4462266185225924096
"V1844",0,0,867,4462266185225924096
"V1845",1,0,866,5025654131642792960
"V1846",0,0,866,5025654131642792960
"V1847",1,1324693907150619136,865,3700960224492173824
"V1848",1,0,864,6462702606389455872
"V1849",1,2723267288212843008,863,3739435318176612864
"V1850",1,0,862,5568197970466542592
"V1851",1,2147652210924093952,861,3420545759542448640
"V1852",1,0,860,3708405569794672640
"V1853",1,0,859,7124803814899746816
"V1854",1,634919098475699200,858,6489884716424047616
"V1855",0,0,858,6489884716424047616
"V1856",1,0,857,13011894292823609344
"V1857",1,0,856,15793019801100441600
"V1858",0,0,856,15793019801100441600
"V1859",1,10559726371424587776,855,5233293429675852800
"V1860",0,0,855,5233293429675852800
"V1861",1,0,854,13477229300835942400
"V1862",1,0,853,13953422959923687424
"V1863",0,0,853,13953422959923687424
"V1864",1,10264815046084407296,852,3688607913839279104
"V1865",1,0,851,3952043461199527936
"V1866",1,13470994920448,850,3952029990204607488
"V1867",1,0,849,6387259744246112256
"V1868",1,5432753933180634112,848,954505811065477760
"V1869",1,0,847,6246351055171490816
"V1870",1,2873881838632448512,846,3372469216539042304
"V1871",1,1504304907797900544,845,1868164308741141760
"V1872",0,0,845,1868164308741141760
"V1873",0,0,845,1868164308741141760
"V1874",1,0,844,2222423167383990784
"V1875",1,797530601502866176,843,1424892565881124608
"V1876",0,0,843,1424892565881124608
"V1877",1,611621848815603840,842,813270717065520768
"V1878",1,0,841,1413117087971968512
"V1879",1,852864558308511488,840,560252529663457088
"V1880",0,0,840,560252529663457088
"V1881",1,159539691794440192,839,400712837869016896
"V1882",0,0,839,400712837869016896
"V1883",1,46360386963347520,838,354352450905669376
"V1884",1,295834907200263552,837,58517543705405792
"V1885",1,0,836,71661330369554832
"V1886",1,0,835,222165695474833504
"V1887",1,0,834,299985314912354176
"V1888",0,0,834,299985314912354176
"V1889",0,0,834,299985314912354176
"V1890",1,292766250958793024,833,7219063953561154
"V1891",1,0,832,147540317649303392
"V1892",1,138538165040349760,831,9002152608953639
"V1893",1,0,830,13188246968061706
"V1894",1,0,829,68606036403777672
"V1895",1,26558073607862360,828,42047962795915312
"V1896",1,0,827,50169865065003152
"V1897",1,0,826,373186416457442560
"V1898",0,0,826,373186416457442560
"V1899",1,105266104718884928,825,267920311738557632
"V1900",0,0,825,267920311738557632
"V1901",0,0,825,267920311738557632
"V1902",1,105986763078995168,824,161933548659562464
"V1903",1,0,823,315080350367222464
"V1904",1,0,822,753816319050488704
"V1905",0,0,822,753816319050488704
"V1906",1,0,821,964594896484362752
"V1907",1,0,820,1637523198541177600
"V1908",1,0,819,3810289246490933248
"V1909",1,115133768274482176,818,3695155478216451072
"V1910",1,1027167213509878272,817,2667988264706572800
"V1911",1,2618911083308938240,816,49077181397634808
"V1912",0,0,816,49077181397634808
"V1913",1,48315333318016264,815,761848079618546
"V1914",0,0,815,761848079618546
"V1915",1,592146279179926,814,169701800438621
"V1916",1,0,813,120536464971608448
"V1917",1,87286398488368256,812,33250066483240184
"V1918",0,0,812,33250066483240184
"V1919",1,23333079305138384,811,9916987178101802
"V1920",0,0,811,9916987178101802
"V1921",1,9655031946582196,810,261955231519606
"V1922",0,0,810,261955231519606
"V1923",0,0,810,261955231519606
"V1924",1,0,809,9734189660034052
"V1925",0,0,809,9734189660034052
"V1926",0,0,809,9734189660034052
"V1927",0,0,809,9734189660034052
"V1928",0,0,809,9734189660034052
"V1929",0,0,809,9734189660034052
"V1930",0,0,809,9734189660034052
"V1931",0,0,809,9734189660034052
"V1932",0,0,809,9734189660034052
"V1933",0,0,809,9734189660034052
"V1934",1,9634097385227870,808,100092274806181
"V1935",0,0,808,100092274806181
"V1936",0,0,808,100092274806181
"V1937",0,0,808,100092274806181
"V1938",0,0,808,100092274806181
"V1939",0,0,808,100092274806181
"V1940",1,0,807,48020824988397632
"V1941",0,0,807,48020824988397632
"V1942",0,0,807,48020824988397632
"V1943",0,0,807,48020824988397632
"V1944",0,0,807,48020824988397632
"V1945",0,0,807,48020824988397632
"V1946",0,0,807,48020824988397632
"V1947",0,0,807,48020824988397632
"V1948",0,0,807,48020824988397632
"V1949",1,0,806,83995641306465712
"V1950",0,0,806,83995641306465712
"V1951",0,0,806,83995641306465712
"V1952",1,0,805,1809470401262232064
"V1953",0,0,805,1809470401262232064
"V1954",0,0,805,1809470401262232064
"V1955",0,0,805,1809470401262232064
"V1956",0,0,805,1809470401262232064
"V1957",0,0,805,1809470401262232064
"V1958",0,0,805,1809470401262232064
"V1959",1,780235636974890240,804,1029234764287341824
"V1960",0,0,804,1029234764287341824
"V1961",1,616700857366576256,803,412533906920765568
"V1962",1,0,802,727482416744142848
"V1963",1,0,801,2877718170191720960
"V1964",1,2011805905916622848,800,865912264275097984
"V1965",0,0,800,865912264275097984
"V1966",1,474954925817541952,799,390957338457556032
"V1967",1,0,798,553789586201886592
"V1968",0,0,798,553789586201886592
"V1969",0,0,798,553789586201886592
"V1970",0,0,798,553789586201886592
"V1971",0,0,798,553789586201886592
"V1972",0,0,798,553789586201886592
"V1973",0,0,798,553789586201886592
"V1974",0,0,798,553789586201886592
"V1975",0,0,798,553789586201886592
"V1976",0,0,798,553789586201886592
"V1977",1,236679281432722304,797,317110304769164288
"V1978",1,0,796,493298650328337088
"V1979",1,0,795,6323236558694993920
