"","Df","Deviance","Resid. Df","Resid. Dev"
"V738",0,0,450,69.1339913026733
"V739",0,0,450,69.1339913026733
"V740",0,0,450,69.1339913026733
"V741",0,0,450,69.1339913026733
"V742",0,0,450,69.1339913026733
"V743",0,0,450,69.1339913026733
"V744",0,0,450,69.1339913026733
"V745",0,0,450,69.1339913026733
"V746",1,0.191819314363386,449,68.9421719883099
"V747",0,0,449,68.9421719883099
"V748",0,0,449,68.9421719883099
"V749",0,0,449,68.9421719883099
"V750",0,0,449,68.9421719883099
"V751",0,0,449,68.9421719883099
"V752",0,0,449,68.9421719883099
"V753",1,0.646257154113613,448,68.2959148341963
"V754",0,0,448,68.2959148341963
"V755",0,0,448,68.2959148341963
"V756",0,0,448,68.2959148341963
"V757",0,0,448,68.2959148341963
"V758",0,0,448,68.2959148341963
"V759",0,0,448,68.2959148341963
"V760",0,0,448,68.2959148341963
"V761",0,0,448,68.2959148341963
"V762",0,0,448,68.2959148341963
"V763",0,0,448,68.2959148341963
"V764",0,0,448,68.2959148341963
"V765",0,0,448,68.2959148341963
"V766",0,0,448,68.2959148341963
"V767",0,0,448,68.2959148341963
"V768",0,0,448,68.2959148341963
"V769",0,0,448,68.2959148341963
"V770",0,0,448,68.2959148341963
"V771",0,0,448,68.2959148341963
"V772",0,0,448,68.2959148341963
"V773",0,0,448,68.2959148341963
"V774",0,0,448,68.2959148341963
"V775",0,0,448,68.2959148341963
"V776",1,0.221169353658766,447,68.0747454805375
"V777",0,0,447,68.0747454805375
"V778",0,0,447,68.0747454805375
"V779",1,0,446,68.0793570787211
"V780",0,0,446,68.0793570787211
"V781",0,0,446,68.0793570787211
"V782",0,0,446,68.0793570787211
"V783",0,0,446,68.0793570787211
"V784",0,0,446,68.0793570787211
"V785",0,0,446,68.0793570787211
"V786",0,0,446,68.0793570787211
"V787",0,0,446,68.0793570787211
"V788",0,0,446,68.0793570787211
"V789",0,0,446,68.0793570787211
"V790",0,0,446,68.0793570787211
"V791",0,0,446,68.0793570787211
"V792",0,0,446,68.0793570787211
"V793",0,0,446,68.0793570787211
"V794",1,0.168730327366575,445,67.9106267513545
"V795",0,0,445,67.9106267513545
"V796",1,0.00869800080320715,444,67.9019287505513
"V797",0,0,444,67.9019287505513
"V798",1,0.00770222995043923,443,67.8942265206009
"V799",0,0,443,67.8942265206009
"V800",0,0,443,67.8942265206009
"V801",1,0.085240441180602,442,67.8089860794203
"V802",1,0.110538087767878,441,67.6984479916524
"V803",1,0.0300192395769727,440,67.6684287520754
"V804",0,0,440,67.6684287520754
"V805",1,0.00350462413993569,439,67.6649241279355
"V806",1,0.229281984830365,438,67.4356421431051
"V807",1,0.0573031534514712,437,67.3783389896536
"V808",0,0,437,67.3783389896536
"V809",0,0,437,67.3783389896536
"V810",1,0.14472721789042,436,67.2336117717632
"V811",1,0.672412126829812,435,66.5611996449334
"V812",0,0,435,66.5611996449334
"V813",0,0,435,66.5611996449334
"V814",0,0,435,66.5611996449334
"V815",1,0.31596862834374,434,66.2452310165897
"V816",1,0.0474209414409614,433,66.1978100751487
"V817",1,0.769552237191036,432,65.4282578379577
"V818",1,0.268093543899255,431,65.1601642940584
"V819",1,0.494329050525977,430,64.6658352435324
"V820",1,0.0477675863797202,429,64.6180676571527
"V821",1,0.612734343066023,428,64.0053333140867
"V822",0,0,428,64.0053333140867
"V823",1,0.135237940530253,427,63.8700953735564
"V824",0,0,427,63.8700953735564
"V825",1,1.46937507755423,426,62.4007202960022
"V826",0,0,426,62.4007202960022
"V827",0,0,426,62.4007202960022
"V828",1,0.16611068078759,425,62.2346096152146
"V829",0,0,425,62.2346096152146
"V830",1,0.0722649327390528,424,62.1623446824756
"V831",1,0.0360412862493789,423,62.1263033962262
"V832",1,0.102997465640769,422,62.0233059305854
"V833",1,0.0798247315546803,421,61.9434811990307
"V834",1,0.29950915106383,420,61.6439720479669
"V835",1,0.0161204154715051,419,61.6278516324954
"V836",1,0.0397367003588158,418,61.5881149321366
"V837",1,0.00202674200452435,417,61.5860881901321
"V838",1,0.172216773888387,416,61.4138714162437
"V839",0,0,416,61.4138714162437
"V840",1,0.106406120733752,415,61.3074652955099
"V841",0,0,415,61.3074652955099
"V842",1,0.00349695174008247,414,61.3039683437698
"V843",1,0.108072639014075,413,61.1958957047558
"V844",0,0,413,61.1958957047558
"V845",0,0,413,61.1958957047558
"V846",1,0.0572021126867028,412,61.1386935920691
"V847",1,0.215805073606695,411,60.9228885184624
"V848",1,0.206828401034969,410,60.7160601174274
"V849",1,0.366622520320163,409,60.3494375971072
"V850",0,0,409,60.3494375971072
"V851",0,0,409,60.3494375971072
"V852",0,0,409,60.3494375971072
"V853",0,0,409,60.3494375971072
"V854",0,0,409,60.3494375971072
"V855",0,0,409,60.3494375971072
"V856",0,0,409,60.3494375971072
"V857",0,0,409,60.3494375971072
"V858",0,0,409,60.3494375971072
"V859",1,0.0223476405604472,408,60.3270899565468
"V860",1,0.296882867142806,407,60.030207089404
"V861",0,0,407,60.030207089404
"V862",1,0.0604844229237003,406,59.9697226664803
"V863",1,0.0370797780758068,405,59.9326428884045
"V864",1,0.0575374988338737,404,59.8751053895706
"V865",1,0.0213560260285348,403,59.8537493635421
"V866",0,0,403,59.8537493635421
"V867",0,0,403,59.8537493635421
"V868",1,0.311061591677756,402,59.5426877718643
"V869",1,0.0156214596798563,401,59.5270663121845
"V870",1,0.0424542137091919,400,59.4846120984753
"V871",0,0,400,59.4846120984753
"V872",1,0.00539314248459277,399,59.4792189559907
"V873",1,0.0506042826899815,398,59.4286146733007
"V874",1,0.0133068960444902,397,59.4153077772562
"V875",1,0,396,59.4251215364881
"V876",1,0.23533201950697,395,59.1897895169811
"V877",1,0.600432278359882,394,58.5893572386212
"V878",1,0.0134150047305255,393,58.5759422338907
"V879",1,0.398750147704419,392,58.1771920861863
"V880",1,0.467175276147429,391,57.7100168100389
"V881",1,0.00653496477141857,390,57.7034818452674
"V882",1,0.780839335379632,389,56.9226425098878
"V883",1,0.282390199345762,388,56.640252310542
"V884",1,0.180338358021665,387,56.4599139525204
"V885",1,0.681151087434138,386,55.7787628650862
"V886",1,0.269986933281203,385,55.508775931805
"V887",1,0.0197945899238476,384,55.4889813418812
"V888",1,0.00453209299534052,383,55.4844492488859
"V889",1,0.0576295226622818,382,55.4268197262236
"V890",1,0.225387637281074,381,55.2014320889425
"V891",0,0,381,55.2014320889425
"V892",1,0.351566827211798,380,54.8498652617307
"V893",1,0.165983818915876,379,54.6838814428148
"V894",1,0.00860662805668255,378,54.6752748147581
"V895",1,1.35414276527807,377,53.3211320494801
"V896",1,0.133252677605071,376,53.187879371875
"V897",1,0.760039286713031,375,52.427840085162
"V898",1,0.270908860427824,374,52.1569312247341
"V899",1,0.0108938868192965,373,52.1460373379148
"V900",0,0,373,52.1460373379148
"V901",1,0.393960523484736,372,51.7520768144301
"V902",0,0,372,51.7520768144301
"V903",1,0,371,51.7535353075586
"V904",1,0.028893768089695,370,51.7246415394689
"V905",1,1.09209198351219,369,50.6325495559567
"V906",1,0.07604650387173,368,50.556503052085
"V907",0,0,368,50.556503052085
"V908",0,0,368,50.556503052085
"V909",1,0.0273189044075082,367,50.5291841476775
"V910",0,0,367,50.5291841476775
"V911",0,0,367,50.5291841476775
"V912",1,0.733932097457007,366,49.7952520502204
"V913",0,0,366,49.7952520502204
"V914",1,1.18895166480937,365,48.6063003854111
"V915",0,0,365,48.6063003854111
"V916",0,0,365,48.6063003854111
"V917",0,0,365,48.6063003854111
"V918",1,0.179367309014069,364,48.426933076397
"V919",1,0.788108479001288,363,47.6388245973957
"V920",0,0,363,47.6388245973957
"V921",1,0.843457985489685,362,46.795366611906
"V922",1,0.0473143530310551,361,46.748052258875
"V923",1,0.0289682390240884,360,46.7190840198509
"V924",0,0,360,46.7190840198509
"V925",0,0,360,46.7190840198509
"V926",0,0,360,46.7190840198509
"V927",1,0.222894659508377,359,46.4961893603425
"V928",0,0,359,46.4961893603425
"V929",1,0.0783233293124255,358,46.4178660310301
"V930",0,0,358,46.4178660310301
"V931",0,0,358,46.4178660310301
"V932",0,0,358,46.4178660310301
"V933",1,1.23298575492517,357,45.1848802761049
"V934",1,0.0475798688452258,356,45.1373004072597
"V935",1,0.175247703575728,355,44.962052703684
"V936",1,0.90539536033755,354,44.0566573433464
"V937",1,0.147914321965324,353,43.9087430213811
"V938",1,0.0255183324712931,352,43.8832246889098
"V939",1,0.0212853120594261,351,43.8619393768504
"V940",0,0,351,43.8619393768504
"V941",1,2.24061442543837,350,41.621324951412
"V942",1,0.00164866075685666,349,41.6196762906551
"V943",0,0,349,41.6196762906551
"V944",1,0.0127375941199901,348,41.6069386965352
"V945",1,0.018118012436382,347,41.5888206840988
"V946",1,0.0619536719812146,346,41.5268670121176
"V947",1,0.0277817601156869,345,41.4990852520019
"V948",1,0.0055568455429551,344,41.4935284064589
"V949",0,0,344,41.4935284064589
"V950",1,0.0344292533315453,343,41.4590991531274
"V951",1,0.00599480723690249,342,41.4531043458905
"V952",1,0.152705133956836,341,41.3003992119336
"V953",1,0.00944780629645692,340,41.2909514056372
"V954",0,0,340,41.2909514056372
"V955",1,0.08198601830059,339,41.2089653873366
"V956",1,0.0478022178532242,338,41.1611631694834
"V957",0,0,338,41.1611631694834
"V958",1,0.000569009762358519,337,41.160594159721
"V959",0,0,337,41.160594159721
"V960",0,0,337,41.160594159721
"V961",0,0,337,41.160594159721
"V962",0,0,337,41.160594159721
"V963",0,0,337,41.160594159721
"V964",0,0,337,41.160594159721
"V965",1,0.0856873328805676,336,41.0749068268404
"V966",0,0,336,41.0749068268404
"V967",0,0,336,41.0749068268404
"V968",1,0.0111021402509763,335,41.0638046865895
"V969",1,1.8964346071547,334,39.1673700794348
"V970",1,0.771026128180438,333,38.3963439512543
"V971",1,0.0390102357236088,332,38.3573337155307
"V972",1,0.00785963552141311,331,38.3494740800093
"V973",0,0,331,38.3494740800093
"V974",1,0.175459538186551,330,38.1740145418227
"V975",1,1.42287423163241,329,36.7511403101903
"V976",0,0,329,36.7511403101903
"V977",1,0.848845477843874,328,35.9022948323465
"V978",1,0.106022980207577,327,35.7962718521389
"V979",1,0.0552784522633942,326,35.7409933998755
"V980",0,0,326,35.7409933998755
"V981",1,0.0588988080028869,325,35.6820945918726
"V982",1,0.362140668038677,324,35.3199539238339
"V983",0,0,324,35.3199539238339
"V984",1,0.0145581429370907,323,35.3053957808968
"V985",0,0,323,35.3053957808968
"V986",0,0,323,35.3053957808968
"V987",0,0,323,35.3053957808968
"V988",0,0,323,35.3053957808968
"V989",0,0,323,35.3053957808968
"V990",1,0.0222304833219198,322,35.2831652975749
"V991",1,0.0852348233065783,321,35.1979304742683
"V992",0,0,321,35.1979304742683
"V993",0,0,321,35.1979304742683
"V994",0,0,321,35.1979304742683
"V995",1,0.0119456416889534,320,35.1859848325794
"V996",0,0,320,35.1859848325794
"V997",0,0,320,35.1859848325794
"V998",1,0.0311821029519948,319,35.1548027296274
"V999",0,0,319,35.1548027296274
"V1000",1,0.335752595432496,318,34.8190501341949
"V1001",1,0.461895700525695,317,34.3571544336692
"V1002",1,2.23048964346108,316,32.1266647902081
"V1003",0,0,316,32.1266647902081
"V1004",0,0,316,32.1266647902081
"V1005",1,0.65976211570003,315,31.4669026745081
"V1006",0,0,315,31.4669026745081
"V1007",0,0,315,31.4669026745081
"V1008",1,0.00204919615834243,314,31.4648534783497
"V1009",1,0.0931678982731547,313,31.3716855800766
"V1010",0,0,313,31.3716855800766
"V1011",1,0.701333070193023,312,30.6703525098836
"V1012",0,0,312,30.6703525098836
"V1013",0,0,312,30.6703525098836
"V1014",1,1.90621275805309,311,28.7641397518305
"V1015",1,0.0467285588457713,310,28.7174111929847
"V1016",0,0,310,28.7174111929847
"V1017",0,0,310,28.7174111929847
"V1018",0,0,310,28.7174111929847
"V1019",0,0,310,28.7174111929847
"V1020",1,0.108004538143952,309,28.6094066548408
"V1021",1,0.0490701274429135,308,28.5603365273978
"V1022",1,0.0994129313528127,307,28.460923596045
"V1023",1,0.449772516904396,306,28.0111510791406
"V1024",1,0.210831304220541,305,27.8003197749201
"V1025",1,0.110012458943032,304,27.6903073159771
"V1026",0,0,304,27.6903073159771
"V1027",1,0.236388375858915,303,27.4539189401181
"V1028",0,0,303,27.4539189401181
"V1029",1,0.00238432965397806,302,27.4515346104642
"V1030",1,0.0519441367132174,301,27.399590473751
"V1031",1,0.449332182941269,300,26.9502582908097
"V1032",1,0.0740343553074823,299,26.8762239355022
"V1033",1,0.00903589297242036,298,26.8671880425298
"V1034",0,0,298,26.8671880425298
"V1035",0,0,298,26.8671880425298
"V1036",0,0,298,26.8671880425298
"V1037",1,0.0121983541961654,297,26.8549896883336
"V1038",1,0.14213605089353,296,26.7128536374401
"V1039",0,0,296,26.7128536374401
"V1040",0,0,296,26.7128536374401
"V1041",0,0,296,26.7128536374401
"V1042",0,0,296,26.7128536374401
"V1043",0,0,296,26.7128536374401
"V1044",1,1.31722039212796,295,25.3956332453121
"V1045",0,0,295,25.3956332453121
"V1046",0,0,295,25.3956332453121
"V1047",0,0,295,25.3956332453121
"V1048",0,0,295,25.3956332453121
"V1049",0,0,295,25.3956332453121
"V1050",0,0,295,25.3956332453121
"V1051",0,0,295,25.3956332453121
"V1052",0,0,295,25.3956332453121
"V1053",0,0,295,25.3956332453121
"V1054",0,0,295,25.3956332453121
"V1055",0,0,295,25.3956332453121
"V1056",1,0.472508503427953,294,24.9231247418842
"V1057",1,0.15294687446946,293,24.7701778674147
"V1058",0,0,293,24.7701778674147
"V1059",1,0.346210542835877,292,24.4239673245788
"V1060",1,0.000321001044291336,291,24.4236463235345
"V1061",1,0.000656375986462621,290,24.4229899475481
"V1062",1,0.0180498332654899,289,24.4049401142826
"V1063",1,0.567405636448626,288,23.837534477834
"V1064",1,0.100583827023563,287,23.7369506508104
"V1065",0,0,287,23.7369506508104
"V1066",1,0.0632285342924916,286,23.6737221165179
"V1067",1,0.124210148808832,285,23.5495119677091
"V1068",1,0,284,23.5505380688065
"V1069",1,0.138140759072783,283,23.4123973097337
"V1070",1,0.124843729342231,282,23.2875535803915
"V1071",1,0.545768842624934,281,22.7417847377666
"V1072",0,0,281,22.7417847377666
"V1073",0,0,281,22.7417847377666
"V1074",1,0.00421285232137336,280,22.7375718854452
"V1075",1,0.0899536834676766,279,22.6476182019775
"V1076",0,0,279,22.6476182019775
"V1077",0,0,279,22.6476182019775
"V1078",0,0,279,22.6476182019775
"V1079",1,0,278,22.6477654186178
"V1080",1,1.35771593653142,277,21.2900494820864
"V1081",0,0,277,21.2900494820864
"V1082",1,0.190042647222167,276,21.1000068348642
"V1083",0,0,276,21.1000068348642
"V1084",0,0,276,21.1000068348642
"V1085",0,0,276,21.1000068348642
"V1086",0,0,276,21.1000068348642
"V1087",0,0,276,21.1000068348642
"V1088",0,0,276,21.1000068348642
"V1089",0,0,276,21.1000068348642
"V1090",0,0,276,21.1000068348642
"V1091",0,0,276,21.1000068348642
"V1092",0,0,276,21.1000068348642
"V1093",0,0,276,21.1000068348642
"V1094",0,0,276,21.1000068348642
"V1095",1,0.148999557360941,275,20.9510072775033
"V1096",0,0,275,20.9510072775033
"V1097",0,0,275,20.9510072775033
"V1098",0,0,275,20.9510072775033
"V1099",0,0,275,20.9510072775033
"V1100",0,0,275,20.9510072775033
"V1101",0,0,275,20.9510072775033
"V1102",0,0,275,20.9510072775033
"V1103",0,0,275,20.9510072775033
"V1104",0,0,275,20.9510072775033
"V1105",0,0,275,20.9510072775033
"V1106",0,0,275,20.9510072775033
"V1107",1,0.00400699351423128,274,20.947000283989
"V1108",0,0,274,20.947000283989
"V1109",1,0.524481615980331,273,20.4225186680087
"V1110",0,0,273,20.4225186680087
"V1111",0,0,273,20.4225186680087
"V1112",0,0,273,20.4225186680087
"V1113",0,0,273,20.4225186680087
"V1114",0,0,273,20.4225186680087
"V1115",0,0,273,20.4225186680087
"V1116",0,0,273,20.4225186680087
"V1117",0,0,273,20.4225186680087
"V1118",1,0.096005077814219,272,20.3265135901945
"V1119",1,0,271,20.3295066219477
"V1120",0,0,271,20.3295066219477
"V1121",0,0,271,20.3295066219477
"V1122",0,0,271,20.3295066219477
"V1123",0,0,271,20.3295066219477
"V1124",0,0,271,20.3295066219477
"V1125",0,0,271,20.3295066219477
"V1126",0,0,271,20.3295066219477
"V1127",0,0,271,20.3295066219477
"V1128",0,0,271,20.3295066219477
"V1129",0,0,271,20.3295066219477
"V1130",0,0,271,20.3295066219477
"V1131",0,0,271,20.3295066219477
"V1132",0,0,271,20.3295066219477
"V1133",0,0,271,20.3295066219477
"V1134",0,0,271,20.3295066219477
"V1135",0,0,271,20.3295066219477
"V1136",0,0,271,20.3295066219477
"V1137",0,0,271,20.3295066219477
"V1138",0,0,271,20.3295066219477
"V1139",0,0,271,20.3295066219477
"V1140",0,0,271,20.3295066219477
"V1141",0,0,271,20.3295066219477
"V1142",0,0,271,20.3295066219477
"V1143",0,0,271,20.3295066219477
"V1144",0,0,271,20.3295066219477
"V1145",0,0,271,20.3295066219477
"V1146",0,0,271,20.3295066219477
"V1147",0,0,271,20.3295066219477
"V1148",0,0,271,20.3295066219477
"V1149",0,0,271,20.3295066219477
"V1150",0,0,271,20.3295066219477
"V1151",0,0,271,20.3295066219477
"V1152",0,0,271,20.3295066219477
"V1153",0,0,271,20.3295066219477
"V1154",0,0,271,20.3295066219477
"V1155",0,0,271,20.3295066219477
"V1156",0,0,271,20.3295066219477
"V1157",0,0,271,20.3295066219477
"V1158",0,0,271,20.3295066219477
"V1159",0,0,271,20.3295066219477
"V1160",0,0,271,20.3295066219477
"V1161",0,0,271,20.3295066219477
"V1162",0,0,271,20.3295066219477
"V1163",0,0,271,20.3295066219477
"V1164",0,0,271,20.3295066219477
"V1165",0,0,271,20.3295066219477
"V1166",0,0,271,20.3295066219477
"V1167",0,0,271,20.3295066219477
"V1168",0,0,271,20.3295066219477
"V1169",0,0,271,20.3295066219477
"V1170",0,0,271,20.3295066219477
"V1171",0,0,271,20.3295066219477
"V1172",0,0,271,20.3295066219477
"V1173",0,0,271,20.3295066219477
"V1174",0,0,271,20.3295066219477
"V1175",0,0,271,20.3295066219477
"V1176",0,0,271,20.3295066219477
"V1177",0,0,271,20.3295066219477
"V1178",0,0,271,20.3295066219477
"V1179",0,0,271,20.3295066219477
"V1180",0,0,271,20.3295066219477
"V1181",0,0,271,20.3295066219477
"V1182",0,0,271,20.3295066219477
"V1183",0,0,271,20.3295066219477
"V1184",0,0,271,20.3295066219477
"V1185",0,0,271,20.3295066219477
"V1186",0,0,271,20.3295066219477
"V1187",0,0,271,20.3295066219477
"V1188",0,0,271,20.3295066219477
"V1189",0,0,271,20.3295066219477
"V1190",0,0,271,20.3295066219477
"V1191",0,0,271,20.3295066219477
"V1192",0,0,271,20.3295066219477
"V1193",1,0.00673529524472372,270,20.322771326703
"V1194",0,0,270,20.322771326703
"V1195",0,0,270,20.322771326703
"V1196",0,0,270,20.322771326703
"V1197",0,0,270,20.322771326703
"V1198",0,0,270,20.322771326703
"V1199",0,0,270,20.322771326703
"V1200",0,0,270,20.322771326703
"V1201",0,0,270,20.322771326703
"V1202",0,0,270,20.322771326703
"V1203",0,0,270,20.322771326703
"V1204",0,0,270,20.322771326703
"V1205",1,0.0957763841459673,269,20.226994942557
"V1206",1,0.0122168747650093,268,20.214778067792
"V1207",0,0,268,20.214778067792
"V1208",0,0,268,20.214778067792
"V1209",1,0.0643169002640249,267,20.150461167528
"V1210",0,0,267,20.150461167528
"V1211",1,0.227933769220929,266,19.922527398307
"V1212",1,0.0745323993015568,265,19.8479949990055
"V1213",0,0,265,19.8479949990055
"V1214",1,0.0955408542396086,264,19.7524541447659
"V1215",0,0,264,19.7524541447659
"V1216",1,0.00591560623711018,263,19.7465385385288
"V1217",0,0,263,19.7465385385288
"V1218",0,0,263,19.7465385385288
"V1219",0,0,263,19.7465385385288
"V1220",0,0,263,19.7465385385288
"V1221",0,0,263,19.7465385385288
"V1222",0,0,263,19.7465385385288
"V1223",1,0,262,19.7475916280588
"V1224",1,0.0359474481067572,261,19.7116441799521
"V1225",0,0,261,19.7116441799521
"V1226",0,0,261,19.7116441799521
"V1227",0,0,261,19.7116441799521
"V1228",1,0.027033502320041,260,19.684610677632
"V1229",0,0,260,19.684610677632
"V1230",0,0,260,19.684610677632
"V1231",1,0.0459363102942092,259,19.6386743673378
"V1232",0,0,259,19.6386743673378
"V1233",0,0,259,19.6386743673378
"V1234",0,0,259,19.6386743673378
"V1235",1,0.383922939100302,258,19.2547514282375
"V1236",0,0,258,19.2547514282375
"V1237",0,0,258,19.2547514282375
"V1238",0,0,258,19.2547514282375
"V1239",0,0,258,19.2547514282375
"V1240",0,0,258,19.2547514282375
"V1241",0,0,258,19.2547514282375
"V1242",0,0,258,19.2547514282375
"V1243",1,0.0411997099451824,257,19.2135517182923
"V1244",1,0.00842175226626551,256,19.2051299660261
"V1245",0,0,256,19.2051299660261
"V1246",0,0,256,19.2051299660261
"V1247",0,0,256,19.2051299660261
"V1248",1,0.00988703462608598,255,19.1952429314
"V1249",0,0,255,19.1952429314
"V1250",0,0,255,19.1952429314
"V1251",0,0,255,19.1952429314
"V1252",0,0,255,19.1952429314
"V1253",0,0,255,19.1952429314
"V1254",0,0,255,19.1952429314
"V1255",0,0,255,19.1952429314
"V1256",0,0,255,19.1952429314
"V1257",1,0.163396773903035,254,19.031846157497
"V1258",1,0.00651695315635337,253,19.0253292043406
"V1259",0,0,253,19.0253292043406
"V1260",0,0,253,19.0253292043406
"V1261",0,0,253,19.0253292043406
"V1262",1,0.423897720745547,252,18.6014314835951
"V1263",0,0,252,18.6014314835951
"V1264",1,0.271454870664229,251,18.3299766129308
"V1265",0,0,251,18.3299766129308
"V1266",0,0,251,18.3299766129308
"V1267",0,0,251,18.3299766129308
"V1268",0,0,251,18.3299766129308
"V1269",0,0,251,18.3299766129308
"V1270",0,0,251,18.3299766129308
"V1271",1,0.21674775484955,250,18.1132288580813
"V1272",1,0.221966112561365,249,17.8912627455199
"V1273",1,0.138055468468934,248,17.753207277051
"V1274",0,0,248,17.753207277051
"V1275",0,0,248,17.753207277051
"V1276",1,0,247,17.7543487273428
"V1277",0,0,247,17.7543487273428
"V1278",1,0.0180503615284486,246,17.7362983658144
"V1279",0,0,246,17.7362983658144
"V1280",0,0,246,17.7362983658144
"V1281",0,0,246,17.7362983658144
"V1282",0,0,246,17.7362983658144
"V1283",0,0,246,17.7362983658144
"V1284",0,0,246,17.7362983658144
"V1285",0,0,246,17.7362983658144
"V1286",0,0,246,17.7362983658144
"V1287",0,0,246,17.7362983658144
"V1288",0,0,246,17.7362983658144
"V1289",0,0,246,17.7362983658144
"V1290",1,0.00335964935977628,245,17.7329387164546
"V1291",0,0,245,17.7329387164546
"V1292",0,0,245,17.7329387164546
"V1293",0,0,245,17.7329387164546
"V1294",0,0,245,17.7329387164546
"V1295",1,0.0118955898442756,244,17.7210431266103
"V1296",0,0,244,17.7210431266103
"V1297",0,0,244,17.7210431266103
"V1298",0,0,244,17.7210431266103
"V1299",0,0,244,17.7210431266103
"V1300",0,0,244,17.7210431266103
"V1301",0,0,244,17.7210431266103
"V1302",0,0,244,17.7210431266103
"V1303",0,0,244,17.7210431266103
"V1304",0,0,244,17.7210431266103
"V1305",0,0,244,17.7210431266103
"V1306",0,0,244,17.7210431266103
"V1307",1,0.0168296302875994,243,17.7042134963227
"V1308",0,0,243,17.7042134963227
"V1309",0,0,243,17.7042134963227
"V1310",0,0,243,17.7042134963227
"V1311",0,0,243,17.7042134963227
"V1312",0,0,243,17.7042134963227
"V1313",1,0.00136450175044445,242,17.7028489945723
"V1314",0,0,242,17.7028489945723
"V1315",0,0,242,17.7028489945723
"V1316",0,0,242,17.7028489945723
"V1317",0,0,242,17.7028489945723
"V1318",0,0,242,17.7028489945723
"V1319",0,0,242,17.7028489945723
"V1320",0,0,242,17.7028489945723
"V1321",0,0,242,17.7028489945723
"V1322",0,0,242,17.7028489945723
"V1323",0,0,242,17.7028489945723
"V1324",0,0,242,17.7028489945723
"V1325",0,0,242,17.7028489945723
"V1326",0,0,242,17.7028489945723
"V1327",1,0.0432819409852527,241,17.659567053587
"V1328",1,0.24319746690621,240,17.4163695866808
"V1329",0,0,240,17.4163695866808
"V1330",0,0,240,17.4163695866808
"V1331",0,0,240,17.4163695866808
"V1332",0,0,240,17.4163695866808
"V1333",0,0,240,17.4163695866808
"V1334",0,0,240,17.4163695866808
"V1335",0,0,240,17.4163695866808
"V1336",0,0,240,17.4163695866808
"V1337",0,0,240,17.4163695866808
"V1338",0,0,240,17.4163695866808
"V1339",0,0,240,17.4163695866808
"V1340",0,0,240,17.4163695866808
"V1341",0,0,240,17.4163695866808
"V1342",0,0,240,17.4163695866808
"V1343",0,0,240,17.4163695866808
"V1344",0,0,240,17.4163695866808
"V1345",1,0.337267750283996,239,17.0791018363968
"V1346",1,0.0063868760193877,238,17.0727149603775
"V1347",0,0,238,17.0727149603775
"V1348",0,0,238,17.0727149603775
"V1349",0,0,238,17.0727149603775
"V1350",0,0,238,17.0727149603775
"V1351",0,0,238,17.0727149603775
"V1352",0,0,238,17.0727149603775
"V1353",0,0,238,17.0727149603775
"V1354",0,0,238,17.0727149603775
"V1355",0,0,238,17.0727149603775
"V1356",0,0,238,17.0727149603775
"V1357",0,0,238,17.0727149603775
"V1358",0,0,238,17.0727149603775
"V1359",0,0,238,17.0727149603775
"V1360",0,0,238,17.0727149603775
"V1361",0,0,238,17.0727149603775
"V1362",0,0,238,17.0727149603775
"V1363",0,0,238,17.0727149603775
"V1364",0,0,238,17.0727149603775
"V1365",0,0,238,17.0727149603775
"V1366",0,0,238,17.0727149603775
"V1367",0,0,238,17.0727149603775
"V1368",0,0,238,17.0727149603775
"V1369",0,0,238,17.0727149603775
"V1370",0,0,238,17.0727149603775
"V1371",0,0,238,17.0727149603775
"V1372",0,0,238,17.0727149603775
"V1373",0,0,238,17.0727149603775
"V1374",1,0.0107053084177693,237,17.0620096519597
"V1375",0,0,237,17.0620096519597
"V1376",0,0,237,17.0620096519597
"V1377",0,0,237,17.0620096519597
"V1378",0,0,237,17.0620096519597
"V1379",1,0.809315960738676,236,16.252693691221
"V1380",0,0,236,16.252693691221
"V1381",0,0,236,16.252693691221
"V1382",0,0,236,16.252693691221
"V1383",0,0,236,16.252693691221
"V1384",0,0,236,16.252693691221
"V1385",0,0,236,16.252693691221
"V1386",1,0.233694513893354,235,16.0189991773277
"V1387",1,0.740728484918938,234,15.2782706924087
"V1388",0,0,234,15.2782706924087
"V1389",1,0.0607779483651036,233,15.2174927440436
"V1390",0,0,233,15.2174927440436
"V1391",0,0,233,15.2174927440436
"V1392",1,0.0501229864492032,232,15.1673697575944
"V1393",0,0,232,15.1673697575944
"V1394",0,0,232,15.1673697575944
"V1395",0,0,232,15.1673697575944
"V1396",0,0,232,15.1673697575944
"V1397",0,0,232,15.1673697575944
"V1398",0,0,232,15.1673697575944
"V1399",0,0,232,15.1673697575944
"V1400",0,0,232,15.1673697575944
"V1401",0,0,232,15.1673697575944
"V1402",0,0,232,15.1673697575944
"V1403",0,0,232,15.1673697575944
"V1404",1,0.453714969939947,231,14.7136547876545
"V1405",0,0,231,14.7136547876545
"V1406",0,0,231,14.7136547876545
"V1407",0,0,231,14.7136547876545
"V1408",0,0,231,14.7136547876545
"V1409",0,0,231,14.7136547876545
"V1410",0,0,231,14.7136547876545
"V1411",0,0,231,14.7136547876545
"V1412",1,0.469103549029038,230,14.2445512386254
"V1413",0,0,230,14.2445512386254
"V1414",0,0,230,14.2445512386254
"V1415",0,0,230,14.2445512386254
"V1416",0,0,230,14.2445512386254
"V1417",0,0,230,14.2445512386254
