"","Df","Deviance","Resid. Df","Resid. Dev"
"V1115",1,0.000162337040649163,12110,418.263759979678
"V1116",1,0.00246156747601844,12109,418.261298412202
"V1117",1,0.0180065082262786,12108,418.243291903975
"V1118",1,0.0231354496825134,12107,418.220156454293
"V1119",1,0.0128402534732572,12106,418.20731620082
"V1120",0,0,12106,418.20731620082
"V1121",1,0.0165467725517487,12105,418.190769428268
"V1122",1,0.00237353438876653,12104,418.188395893879
"V1123",1,0.00163922381204884,12103,418.186756670067
"V1124",1,0.0033349439274275,12102,418.18342172614
"V1125",0,0,12102,418.18342172614
"V1126",1,0.00246332159071017,12101,418.180958404549
"V1127",0,0,12101,418.180958404549
"V1128",1,0.0237638664961537,12100,418.157194538053
"V1129",1,0.00163249877164162,12099,418.155562039281
"V1130",1,0.000251751273708578,12098,418.155310288007
"V1131",1,0.000213698769130133,12097,418.155096589238
"V1132",1,0.00937181921671026,12096,418.145724770022
"V1133",1,0.00683649871132275,12095,418.13888827131
"V1134",1,0.00237624180618923,12094,418.136512029504
"V1135",1,0.000872813206626688,12093,418.135639216297
"V1136",1,0.00124471657704817,12092,418.13439449972
"V1137",1,0.00112936077943004,12091,418.133265138941
"V1138",1,4.45184417685596e-05,12090,418.133220620499
"V1139",1,0.00208244299949456,12089,418.1311381775
"V1140",1,0.0199405666820667,12088,418.111197610818
"V1141",1,4.50150275810302e-06,12087,418.111193109315
"V1142",1,0.000387270249291305,12086,418.110805839066
"V1143",1,2.11627343560394e-06,12085,418.110803722792
"V1144",1,0.00389374318973523,12084,418.106909979602
"V1145",1,0.00504823890503303,12083,418.101861740697
"V1146",0,0,12083,418.101861740697
"V1147",0,0,12083,418.101861740697
"V1148",1,7.37951602900466e-05,12082,418.101787945537
"V1149",0,0,12082,418.101787945537
"V1150",1,0.0108648633487292,12081,418.090923082188
"V1151",0,0,12081,418.090923082188
"V1152",0,0,12081,418.090923082188
"V1153",1,0.000714836356223714,12080,418.090208245832
"V1154",1,0.000839718529789479,12079,418.089368527302
"V1155",1,0.00208763625647634,12078,418.087280891046
"V1156",1,0.00945778849109047,12077,418.077823102555
"V1157",1,0.00285490573548941,12076,418.074968196819
"V1158",1,0.0320404018704039,12075,418.042927794949
"V1159",0,0,12075,418.042927794949
"V1160",1,0.000916177488704761,12074,418.04201161746
"V1161",1,0.00329052828453769,12073,418.038721089176
"V1162",1,2.97714211683342e-05,12072,418.038691317754
"V1163",0,0,12072,418.038691317754
"V1164",1,2.13453544120057e-05,12071,418.0386699724
"V1165",1,0.00820660296801634,12070,418.030463369432
"V1166",1,0.0483834721018184,12069,417.98207989733
"V1167",1,0.00407130685692891,12068,417.978008590473
"V1168",1,0.0160028057051136,12067,417.962005784768
"V1169",1,0.000944625608042315,12066,417.96106115916
"V1170",1,0.00248521849340477,12065,417.958575940667
"V1171",1,0.0210183606034207,12064,417.937557580063
"V1172",1,0.00250539527104365,12063,417.935052184792
"V1173",1,0.00476855788866715,12062,417.930283626904
"V1174",1,2.00852480247704e-06,12061,417.930281618379
"V1175",1,0.00509940858114533,12060,417.925182209798
"V1176",1,0.000264014634183241,12059,417.924918195163
"V1177",1,0.00591364197453004,12058,417.919004553189
"V1178",1,0.00122043128459381,12057,417.917784121904
"V1179",1,0.0162186753227047,12056,417.901565446582
"V1180",1,0.00207725321547514,12055,417.899488193366
"V1181",0,0,12055,417.899488193366
"V1182",1,0.00466678995479697,12054,417.894821403411
"V1183",1,0.00879866159857556,12053,417.886022741813
"V1184",1,6.80537681887472e-05,12052,417.885954688045
"V1185",1,0.0362545097681277,12051,417.849700178276
"V1186",1,0.0455368766014885,12050,417.804163301675
"V1187",1,0.000346247426250557,12049,417.803817054249
"V1188",1,3.29948834405513e-05,12048,417.803784059365
"V1189",1,0.0229076571581004,12047,417.780876402207
"V1190",1,0.00436245895565435,12046,417.776513943252
"V1191",1,0.0538022911720191,12045,417.72271165208
"V1192",0,0,12045,417.72271165208
"V1193",1,0.00159203612338388,12044,417.721119615956
"V1194",1,0.0022618058199555,12043,417.718857810136
"V1195",1,0.0180833605100474,12042,417.700774449626
"V1196",1,0.00144963899981576,12041,417.699324810626
"V1197",1,0.00561546227282861,12040,417.693709348353
"V1198",1,0.00311080651891871,12039,417.690598541835
"V1199",0,0,12039,417.690598541835
"V1200",0,0,12039,417.690598541835
"V1201",1,0.00899045872586157,12038,417.681608083109
"V1202",1,0.0171140006582959,12037,417.66449408245
"V1203",1,0.00575299058834844,12036,417.658741091862
"V1204",1,0.00667816032841984,12035,417.652062931534
"V1205",1,0.00164239993762294,12034,417.650420531596
"V1206",1,8.80460415828566e-05,12033,417.650332485554
"V1207",1,0.039175549466222,12032,417.611156936088
"V1208",1,0.00229198465581248,12031,417.608864951432
"V1209",1,4.87912989228789e-05,12030,417.608816160133
"V1210",1,0.00485032507486949,12029,417.603965835059
"V1211",1,0.000531151621203207,12028,417.603434683437
"V1212",1,0.0144526662469389,12027,417.58898201719
"V1213",1,0.000756429457567265,12026,417.588225587733
"V1214",1,0.00198369712524027,12025,417.586241890608
"V1215",1,0.00730100051470117,12024,417.578940890093
"V1216",1,0.00269029537099641,12023,417.576250594722
"V1217",1,0.00184005576107893,12022,417.574410538961
"V1218",1,0.000414024863118811,12021,417.573996514098
"V1219",0,0,12021,417.573996514098
"V1220",1,3.13838941679023e-05,12020,417.573965130204
"V1221",0,0,12020,417.573965130204
"V1222",1,0.00703613002298198,12019,417.566929000181
"V1223",1,0.022293401334025,12018,417.544635598847
"V1224",1,0.00750026041436058,12017,417.537135338432
"V1225",1,0.000406601359998149,12016,417.536728737072
"V1226",0,0,12016,417.536728737072
"V1227",1,0.0123033090241051,12015,417.524425428048
"V1228",1,0.00287915573460396,12014,417.521546272314
"V1229",1,0.0255631946814674,12013,417.495983077632
"V1230",1,0.00352762405589147,12012,417.492455453576
"V1231",1,0.0149245887453162,12011,417.477530864831
"V1232",1,0.0161694432247259,12010,417.461361421606
"V1233",1,0.00282501079556141,12009,417.458536410811
"V1234",1,1.05688897633627e-05,12008,417.458525841921
"V1235",1,0.0193298324101647,12007,417.439196009511
"V1236",1,0.00014426833070047,12006,417.43905174118
"V1237",1,0.0348045890504523,12005,417.404247152129
"V1238",1,0.000298327068037452,12004,417.403948825061
"V1239",1,0.0427319480305641,12003,417.361216877031
"V1240",1,0.000985996881240681,12002,417.36023088015
"V1241",1,0.000636866211891629,12001,417.359594013938
"V1242",1,0.00449609240592963,12000,417.355097921532
"V1243",1,0.00469996877762924,11999,417.350397952754
"V1244",1,5.0714876465463e-05,11998,417.350347237878
"V1245",1,0.0044855593197326,11997,417.345861678558
"V1246",1,2.9809096417921e-06,11996,417.345858697648
"V1247",1,0.0145457193099787,11995,417.331312978338
"V1248",1,0.00401750213188734,11994,417.327295476206
"V1249",1,0.00860931221308192,11993,417.318686163993
"V1250",1,0.00452039849022867,11992,417.314165765503
"V1251",1,0.0136798934681224,11991,417.300485872035
"V1252",1,0.00615933907187127,11990,417.294326532963
"V1253",1,0.00725901872573331,11989,417.287067514237
"V1254",1,0.0308880203201056,11988,417.256179493917
"V1255",1,0.00611796992012614,11987,417.250061523997
"V1256",0,0,11987,417.250061523997
"V1257",1,3.19674421689342e-06,11986,417.250058327253
"V1258",1,0.0228300909793688,11985,417.227228236274
"V1259",1,0.000523181291271158,11984,417.226705054982
"V1260",1,0.000136156445819324,11983,417.226568898537
"V1261",1,0.00715429668753131,11982,417.219414601849
"V1262",1,0.000197970949784576,11981,417.219216630899
"V1263",1,0.0011227560403313,11980,417.218093874859
"V1264",1,0.00983376444861506,11979,417.20826011041
"V1265",1,0.00409688943233277,11978,417.204163220978
"V1266",1,0.0240979981290934,11977,417.180065222849
"V1267",0,0,11977,417.180065222849
"V1268",1,0.00391687659191575,11976,417.176148346257
"V1269",1,0.00572600709432436,11975,417.170422339163
"V1270",0,0,11975,417.170422339163
"V1271",1,7.97195707491483e-06,11974,417.170414367206
"V1272",1,0.0263628843994184,11973,417.144051482806
"V1273",1,0.00503121867666323,11972,417.139020264129
"V1274",1,0.0107099790263305,11971,417.128310285103
"V1275",0,0,11971,417.128310285103
"V1276",1,0.000501885469361696,11970,417.127808399634
"V1277",1,0.0084965401144359,11969,417.119311859519
"V1278",1,0.00799179708081965,11968,417.111320062438
"V1279",1,0.00196565483588529,11967,417.109354407603
"V1280",1,0.0130245487946468,11966,417.096329858808
"V1281",1,0.00066544546126579,11965,417.095664413347
"V1282",1,0.00674332370840602,11964,417.088921089638
"V1283",1,0.0213024806939757,11963,417.067618608944
"V1284",1,0.00117810317476597,11962,417.06644050577
"V1285",0,0,11962,417.06644050577
"V1286",1,0.00138710748586846,11961,417.065053398284
"V1287",1,0.000543034814711518,11960,417.064510363469
"V1288",1,0.00772627612525412,11959,417.056784087344
"V1289",1,0.0117473453292973,11958,417.045036742014
"V1290",1,0.0620716794598479,11957,416.982965062555
"V1291",1,0.000640845587497552,11956,416.982324216967
"V1292",1,0.000947767106822539,11955,416.98137644986
"V1293",1,0.00186972743523484,11954,416.979506722425
"V1294",1,0.000835827734249506,11953,416.978670894691
"V1295",1,0.0125748790114244,11952,416.966096015679
"V1296",1,0.00202212656245138,11951,416.964073889117
"V1297",1,0.000588430215600511,11950,416.963485458901
"V1298",1,0.000919780779781831,11949,416.962565678122
"V1299",1,0.000243074314653313,11948,416.962322603807
"V1300",1,0.0166663128560458,11947,416.945656290951
"V1301",1,0.00235748273746594,11946,416.943298808213
"V1302",1,0.000782565555766723,11945,416.942516242658
"V1303",0,0,11945,416.942516242658
"V1304",1,0.00162683330819391,11944,416.940889409349
"V1305",1,0.000180765369123037,11943,416.94070864398
"V1306",1,0.00932130767432682,11942,416.931387336306
"V1307",1,0.00199653317639559,11941,416.92939080313
"V1308",1,0.000883161481340267,11940,416.928507641648
"V1309",1,0,11939,416.930389915281
"V1310",1,0.0599646619871805,11938,416.870425253293
"V1311",0,0,11938,416.870425253293
"V1312",1,0.00594122190875623,11937,416.864484031385
"V1313",1,0.00295512383706864,11936,416.861528907548
"V1314",1,0.000890580480643166,11935,416.860638327067
"V1315",1,0.000268344362609696,11934,416.860369982704
"V1316",1,0.0094233140310962,11933,416.850946668673
"V1317",1,0.000681118156705907,11932,416.850265550516
"V1318",1,0.000972420176083233,11931,416.84929313034
"V1319",1,0.000677763088106076,11930,416.848615367252
"V1320",1,0.0092875315715446,11929,416.839327835681
"V1321",1,2.37116436210272e-05,11928,416.839304124037
"V1322",1,5.10768785488835e-06,11927,416.839299016349
"V1323",1,0.00918262488681876,11926,416.830116391462
"V1324",1,0.000783068516341245,11925,416.829333322946
"V1325",0,0,11925,416.829333322946
"V1326",1,0.0230221479487795,11924,416.806311174997
"V1327",1,3.85947558925182e-05,11923,416.806272580241
"V1328",1,0.0184650497507164,11922,416.787807530491
"V1329",1,0.00305827019576554,11921,416.784749260295
"V1330",1,0.00631087829015087,11920,416.778438382005
"V1331",1,0.00979545554059769,11919,416.768642926464
"V1332",1,0.000791030944185422,11918,416.76785189552
"V1333",1,0.00217678844143165,11917,416.765675107079
"V1334",1,0.00057862474494641,11916,416.765096482334
"V1335",1,0.00103981201806391,11915,416.764056670316
"V1336",1,0.00163565811874378,11914,416.762421012197
"V1337",0,0,11914,416.762421012197
"V1338",1,0.000141337855723123,11913,416.762279674341
"V1339",1,0.000492503071882311,11912,416.761787171269
"V1340",1,0.00095141952715494,11911,416.760835751742
"V1341",0,0,11911,416.760835751742
"V1342",1,0.0011668202104147,11910,416.759668931532
"V1343",1,0.00715600577746045,11909,416.752512925754
"V1344",1,0.0231171332374061,11908,416.729395792517
"V1345",1,0.000353649720352678,11907,416.729042142796
"V1346",1,0.00110948762113594,11906,416.727932655175
"V1347",1,0.000296669302997543,11905,416.727635985872
"V1348",1,0.00818589286717497,11904,416.719450093005
"V1349",1,0.00309915975424246,11903,416.716350933251
"V1350",1,4.05992315677395e-05,11902,416.716310334019
"V1351",1,0.00710982979757091,11901,416.709200504222
"V1352",1,0.0258776518315358,11900,416.68332285239
"V1353",1,0.00322098659955827,11899,416.680101865791
"V1354",1,0.0380200409597364,11898,416.642081824831
"V1355",1,0.00508568062002723,11897,416.636996144211
"V1356",1,0.00626476902016293,11896,416.630731375191
"V1357",1,0.000169421255009183,11895,416.630561953936
"V1358",1,0.00862674770718286,11894,416.621935206229
"V1359",1,0.00293265749570537,11893,416.619002548733
"V1360",1,0.00289675158563796,11892,416.616105797147
"V1361",1,0.00313308882755337,11891,416.61297270832
"V1362",1,0.373718334505043,11890,416.239254373815
"V1363",0,0,11890,416.239254373815
"V1364",1,0.00226977853776589,11889,416.236984595277
"V1365",1,0.0332951066581586,11888,416.203689488619
"V1366",1,0.0109990909576254,11887,416.192690397661
"V1367",1,0.00568775467951355,11886,416.187002642982
"V1368",1,0.00136242405619669,11885,416.185640218925
"V1369",1,0.0116824184139546,11884,416.173957800511
"V1370",1,0.0212621072481625,11883,416.152695693263
"V1371",1,0,11882,416.152697030525
"V1372",1,0.0010751848294035,11881,416.151621845695
"V1373",1,0.010488440380243,11880,416.141133405315
"V1374",1,0.000677220745615159,11879,416.140456184569
"V1375",1,0.00305920442144725,11878,416.137396980148
"V1376",1,0.00255922911270545,11877,416.134837751035
"V1377",1,4.99732464049885e-05,11876,416.134787777789
"V1378",1,0.00318576036858076,11875,416.13160201742
"V1379",1,0.00254997458290518,11874,416.129052042837
"V1380",1,0.000490216131311172,11873,416.128561826706
"V1381",1,0.0101958521329379,11872,416.118365974573
"V1382",0,0,11872,416.118365974573
"V1383",1,0.00530594011598851,11871,416.113060034457
"V1384",1,0.000370087105466155,11870,416.112689947352
"V1385",1,0.00853955634698877,11869,416.104150391005
"V1386",1,0.000313507239695809,11868,416.103836883765
"V1387",1,0.00799597924338968,11867,416.095840904522
"V1388",1,0.000354561951610322,11866,416.09548634257
"V1389",1,0.000170001947026321,11865,416.095316340623
"V1390",1,0.0083743752733767,11864,416.08694196535
"V1391",1,0.0109000930151524,11863,416.076041872334
"V1392",1,0.000194306694538682,11862,416.07584756564
"V1393",1,2.2461929745532e-05,11861,416.07582510371
"V1394",1,0.00309340595663343,11860,416.072731697754
"V1395",1,0.0125120740079865,11859,416.060219623746
"V1396",1,0.00644405432166195,11858,416.053775569424
"V1397",1,0.000296111194188597,11857,416.05347945823
"V1398",1,0.0110847535372045,11856,416.042394704692
"V1399",1,0.00305052891559399,11855,416.039344175777
"V1400",0,0,11855,416.039344175777
"V1401",0,0,11855,416.039344175777
"V1402",1,0.00650069957902133,11854,416.032843476198
"V1403",1,0.204981668703851,11853,415.827861807494
"V1404",1,0.0149537738245158,11852,415.812908033669
"V1405",0,0,11852,415.812908033669
"V1406",1,0.0183517081066498,11851,415.794556325563
"V1407",1,0.000379724355752842,11850,415.794176601207
"V1408",1,0.0299807371318366,11849,415.764195864075
"V1409",1,0.00829261616809163,11848,415.755903247907
"V1410",1,0.00933989027384996,11847,415.746563357633
"V1411",0,0,11847,415.746563357633
"V1412",1,0.010252243894854,11846,415.736311113738
"V1413",1,0.00342492008775253,11845,415.732886193651
"V1414",1,0.00466294330442452,11844,415.728223250346
"V1415",1,0.00153137122424596,11843,415.726691879122
"V1416",1,0.000268931950813567,11842,415.726422947171
"V1417",1,0,11841,415.726423948941
"V1418",1,0.0138720587799526,11840,415.712551890161
"V1419",1,0.000181217319436655,11839,415.712370672842
"V1420",1,0.0336801946863829,11838,415.678690478156
"V1421",1,0.0121755246622115,11837,415.666514953493
"V1422",1,0.0503247207506092,11836,415.616190232743
"V1423",1,0.00164249004092198,11835,415.614547742702
"V1424",1,0.00345011828738961,11834,415.611097624415
"V1425",1,0.00523981167583543,11833,415.605857812739
"V1426",1,0.00297245521954892,11832,415.602885357519
"V1427",1,0.0205106093130212,11831,415.582374748206
"V1428",1,0.0130442436029625,11830,415.569330504603
"V1429",1,0.0141483976269683,11829,415.555182106976
"V1430",1,0.00503925664673943,11828,415.550142850329
"V1431",1,0.00619113426654394,11827,415.543951716063
"V1432",1,0.139212118584851,11826,415.404739597478
"V1433",1,0.00268964508700265,11825,415.402049952391
"V1434",1,0.00254901013107656,11824,415.39950094226
"V1435",1,0.00422879166370649,11823,415.395272150596
"V1436",1,0.00138335084960772,11822,415.393888799747
"V1437",1,0.00893371396495013,11821,415.384955085782
"V1438",0,0,11821,415.384955085782
"V1439",1,0.00162320986078157,11820,415.383331875921
"V1440",1,0.000300876761400559,11819,415.38303099916
"V1441",1,0.00128147329019157,11818,415.381749525869
"V1442",1,0.127721038182244,11817,415.254028487687
"V1443",1,0.00495603055230731,11816,415.249072457135
"V1444",1,0.170005221925749,11815,415.079067235209
"V1445",1,0.000615543072569835,11814,415.078451692136
"V1446",1,0.000225809994844894,11813,415.078225882142
"V1447",1,0.0053331383859927,11812,415.072892743756
"V1448",1,0.00629258132681798,11811,415.066600162429
"V1449",1,0.000325069249527132,11810,415.066275093179
"V1450",1,0.0120409983253467,11809,415.054234094854
"V1451",1,0.126888482325967,11808,414.927345612528
"V1452",1,0.0171542455029225,11807,414.910191367025
"V1453",1,6.77808238833677e-05,11806,414.910123586201
"V1454",1,0.0714178146357654,11805,414.838705771565
"V1455",1,0.0329454673246801,11804,414.805760304241
"V1456",1,0.0947091306535413,11803,414.711051173587
"V1457",1,0.0246250482419441,11802,414.686426125345
"V1458",1,0.00393952183696911,11801,414.682486603508
"V1459",1,0.0131418825523042,11800,414.669344720956
"V1460",1,0.00558713428404189,11799,414.663757586672
"V1461",1,0.000756730555110607,11798,414.663000856117
"V1462",1,0.115194452630703,11797,414.547806403486
"V1463",1,0.00384763291555146,11796,414.543958770571
"V1464",1,0.0914742661129821,11795,414.452484504458
"V1465",1,0.000868041082867421,11794,414.451616463375
"V1466",1,0.000438704613088703,11793,414.451177758762
"V1467",1,0.00110477169181422,11792,414.45007298707
"V1468",1,0.186513446163701,11791,414.263559540906
"V1469",1,0.00712020957178083,11790,414.256439331334
"V1470",1,0.000224242066337865,11789,414.256215089268
"V1471",1,0.0468835355162582,11788,414.209331553752
"V1472",1,0.00158684320047087,11787,414.207744710551
"V1473",1,0.00176694147984335,11786,414.205977769071
"V1474",1,0.0736660187929488,11785,414.132311750278
"V1475",1,0.000206482720898293,11784,414.132105267558
"V1476",1,0.0487879470165353,11783,414.083317320541
"V1477",1,0.00233961809749417,11782,414.080977702444
"V1478",1,0.000211052576901238,11781,414.080766649867
"V1479",1,0.0101940433907544,11780,414.070572606476
"V1480",1,7.6640446991405e-05,11779,414.070495966029
"V1481",1,0.0324278101824689,11778,414.038068155846
"V1482",1,0.00438858447716939,11777,414.033679571369
"V1483",1,0.00379368668893676,11776,414.02988588468
"V1484",1,0.00356062275000113,11775,414.02632526193
"V1485",1,0.0264781384084358,11774,413.999847123522
"V1486",1,0.0174915479916535,11773,413.98235557553
"V1487",1,0.165741454280635,11772,413.81661412125
"V1488",1,0.00626909402444653,11771,413.810345027225
"V1489",1,0.00803801167370466,11770,413.802307015551
"V1490",1,0.00227254542193123,11769,413.80003447013
"V1491",1,0.000282696472368116,11768,413.799751773657
"V1492",1,0.0105087955554382,11767,413.789242978102
"V1493",1,0.0140652123557743,11766,413.775177765746
"V1494",1,0.0127392165497895,11765,413.762438549196
"V1495",1,0.0148890753555406,11764,413.747549473841
"V1496",1,0.000181249301590469,11763,413.747368224539
"V1497",1,0.00353198471276528,11762,413.743836239826
"V1498",1,0.0684928065965664,11761,413.67534343323
"V1499",1,0.0244050483175329,11760,413.650938384912
"V1500",1,0.00839606957293881,11759,413.642542315339
"V1501",1,0.00416055758239509,11758,413.638381757757
"V1502",1,0.00143781598785608,11757,413.636943941769
"V1503",1,0.00112592288172664,11756,413.635818018887
"V1504",0,0,11756,413.635818018887
"V1505",1,0.0197008309750686,11755,413.616117187912
"V1506",1,0.0164086969932669,11754,413.599708490919
"V1507",1,0.000142362294468512,11753,413.599566128624
"V1508",1,0.000114786050801285,11752,413.599451342574
"V1509",1,0.00621911158498278,11751,413.593232230989
"V1510",0,0,11751,413.593232230989
"V1511",1,0.00818498741205076,11750,413.585047243577
"V1512",1,0.0173224595932311,11749,413.567724783983
"V1513",1,0.0035127448828689,11748,413.5642120391
"V1514",1,0.0211557312965738,11747,413.543056307804
"V1515",1,0.00519000180628382,11746,413.537866305998
"V1516",1,0.00055737737295658,11745,413.537308928625
"V1517",1,0.0111299579819502,11744,413.526178970643
"V1518",1,0.00111250532660279,11743,413.525066465316
"V1519",1,0.0344632096725377,11742,413.490603255644
"V1520",1,0.000179681732447534,11741,413.490423573911
"V1521",0,0,11741,413.490423573911
"V1522",1,0.000940204699077185,11740,413.489483369212
"V1523",1,0.000940777566086126,11739,413.488542591646
"V1524",1,0.0842172624382442,11738,413.404325329208
"V1525",1,0.000409313904242481,11737,413.403916015303
"V1526",1,0.000179810435270156,11736,413.403736204868
"V1527",1,0.0173898362734235,11735,413.386346368595
"V1528",1,0.0295053393313651,11734,413.356841029263
"V1529",1,5.06657319760961e-05,11733,413.356790363531
"V1530",1,0.100391978225616,11732,413.256398385306
"V1531",1,0.00617437391917974,11731,413.250224011387
"V1532",1,0.0560282517760129,11730,413.194195759611
"V1533",1,0.00325610100873064,11729,413.190939658602
"V1534",1,0.00043456155867716,11728,413.190505097043
"V1535",1,3.98457518713258e-05,11727,413.190465251291
"V1536",1,0.0182211091495788,11726,413.172244142142
"V1537",1,0.000157760821025477,11725,413.172086381321
"V1538",1,0.00069522422592172,11724,413.171391157095
"V1539",1,0.010965778313107,11723,413.160425378782
"V1540",1,0.0190941180767936,11722,413.141331260705
"V1541",1,0.0305664788488116,11721,413.110764781856
"V1542",1,0.00536080094701674,11720,413.105403980909
"V1543",1,0.00495916033236199,11719,413.100444820577
"V1544",1,0.00381529749529363,11718,413.096629523081
"V1545",1,0.0202243057140663,11717,413.076405217367
"V1546",1,0.225592043208735,11716,412.850813174159
"V1547",1,0.00192745576600828,11715,412.848885718393
"V1548",1,0.000166039410771646,11714,412.848719678982
"V1549",1,0.00432473163050417,11713,412.844394947351
"V1550",1,0.121804832183045,11712,412.722590115168
"V1551",1,0.00236097723183093,11711,412.720229137936
"V1552",1,0.0337501760231476,11710,412.686478961913
"V1553",1,8.56331266163579e-05,11709,412.686393328787
"V1554",1,0.00156126008732826,11708,412.684832068699
"V1555",1,0.00707516507293349,11707,412.677756903626
"V1556",1,0.002225944078873,11706,412.675530959548
"V1557",1,0.00181169672077885,11705,412.673719262827
"V1558",1,0.00365476679695576,11704,412.67006449603
"V1559",1,7.33684468627871e-05,11703,412.669991127583
"V1560",1,0.0317358754724637,11702,412.638255252111
"V1561",1,0.0212774274065168,11701,412.616977824704
"V1562",1,0.0042333360887028,11700,412.612744488615
"V1563",1,0.00492193931171414,11699,412.607822549304
"V1564",1,0.000512640304179968,11698,412.607309908999
"V1565",1,0.00565364887438591,11697,412.601656260125
"V1566",1,0.000267023218839313,11696,412.601389236906
"V1567",1,0.000816708457136883,11695,412.600572528449
"V1568",0,0,11695,412.600572528449
"V1569",1,0.000118990524526907,11694,412.600453537925
"V1570",1,0.0386968533374557,11693,412.561756684587
"V1571",1,0.0268103058575093,11692,412.53494637873
"V1572",1,0.00178923342281223,11691,412.533157145307
"V1573",1,0.00146036280011685,11690,412.531696782507
"V1574",1,0.00453152642478472,11689,412.527165256082
"V1575",0,0,11689,412.527165256082
"V1576",1,0.00288070565659382,11688,412.524284550425
"V1577",1,0.000584957870159997,11687,412.523699592555
"V1578",0,0,11687,412.523699592555
"V1579",1,0.000779698514293159,11686,412.522919894041
"V1580",1,0.00148561714701145,11685,412.521434276894
"V1581",0,0,11685,412.521434276894
"V1582",1,0.000823411984072209,11684,412.52061086491
"V1583",1,0.0223564325297048,11683,412.49825443238
"V1584",1,5.48981266774717e-05,11682,412.498199534253
"V1585",1,0.00251897523179423,11681,412.495680559022
"V1586",1,0.00846753207468964,11680,412.487213026947
"V1587",1,0.0733956786027079,11679,412.413817348344
"V1588",1,0.0059899408386741,11678,412.407827407505
"V1589",1,0.000134781213432689,11677,412.407692626292
"V1590",1,0.00215640014073415,11676,412.405536226151
"V1591",1,0.030408283058307,11675,412.375127943093
"V1592",1,0.0170475750370542,11674,412.358080368056
"V1593",1,0.0050213880431329,11673,412.353058980013
"V1594",0,0,11673,412.353058980013
"V1595",1,0.00471791108128627,11672,412.348341068932
"V1596",0,0,11672,412.348341068932
"V1597",1,0.00456590826604497,11671,412.343775160665
"V1598",1,0.00650753079435162,11670,412.337267629871
"V1599",1,0.0258095627023067,11669,412.311458067169
"V1600",1,0.000136172214126873,11668,412.311321894955
"V1601",1,0.00491403005327129,11667,412.306407864901
"V1602",1,0.000755668124440945,11666,412.305652196777
"V1603",1,0.00088643404984623,11665,412.304765762727
"V1604",1,0,11664,412.305849246922
"V1605",1,0.00120911465438667,11663,412.304640132268
"V1606",1,0.0232950767685338,11662,412.2813450555
"V1607",1,4.46842585688501e-06,11661,412.281340587074
"V1608",1,0.0443943411297596,11660,412.236946245944
"V1609",1,0.00617454839829179,11659,412.230771697546
"V1610",1,0.0224435627024491,11658,412.208328134843
"V1611",1,0.000451602668590567,11657,412.207876532175
"V1612",1,0.016824380046728,11656,412.191052152128
"V1613",1,0.000605638388265106,11655,412.19044651374
"V1614",1,0.00431061550904133,11654,412.186135898231
"V1615",1,0.00776601614609262,11653,412.178369882084
"V1616",1,0.000357163744070021,11652,412.17801271834
"V1617",1,0.00849683222344311,11651,412.169515886117
"V1618",1,0.015378332041621,11650,412.154137554075
"V1619",1,0.00616468946861914,11649,412.147972864607
"V1620",1,0.0242379066715444,11648,412.123734957935
"V1621",1,0.00271272941961342,11647,412.121022228516
"V1622",1,0.0027048701671788,11646,412.118317358348
"V1623",1,0.00307483530309582,11645,412.115242523045
"V1624",1,0.00266111827812665,11644,412.112581404767
"V1625",1,0.00189106027562502,11643,412.110690344492
"V1626",1,0.000377430656214983,11642,412.110312913835
"V1627",1,0.00687363416381004,11641,412.103439279671
"V1628",1,9.09469250132133e-05,11640,412.103348332746
"V1629",1,0.00207852080109205,11639,412.101269811945
"V1630",0,0,11639,412.101269811945
"V1631",1,0.000129823045199373,11638,412.1011399889
"V1632",0,0,11638,412.1011399889
"V1633",1,0.00280685401793335,11637,412.098333134882
"V1634",1,0.000928424601511324,11636,412.097404710281
"V1635",0,0,11636,412.097404710281
"V1636",1,0.00403176831440533,11635,412.093372941966
"V1637",1,3.01614619502288e-06,11634,412.09336992582
"V1638",1,3.51081440044254e-05,11633,412.093334817676
"V1639",1,0.000447646552061087,11632,412.092887171124
"V1640",1,0.00124799107038598,11631,412.091639180054
"V1641",1,0.01117378659103,11630,412.080465393463
"V1642",1,0.000226148493709388,11629,412.080239244969
"V1643",1,0.00420268016529235,11628,412.076036564804
"V1644",1,0.00109298154080761,11627,412.074943583263
"V1645",1,0.001621082417671,11626,412.073322500845
"V1646",1,0.0178415350463297,11625,412.055480965799
"V1647",1,0.0143390667622043,11624,412.041141899037
"V1648",1,0.0164303731050381,11623,412.024711525932
"V1649",1,9.09055593183439e-05,11622,412.024620620372
"V1650",1,0.01410380330816,11621,412.010516817064
"V1651",1,0.00216815417508087,11620,412.008348662889
"V1652",1,0.00240509467380434,11619,412.005943568215
"V1653",1,0.00358516548936905,11618,412.002358402726
"V1654",1,0.0499021850748704,11617,411.952456217651
"V1655",1,0.000573979204943953,11616,411.951882238446
"V1656",1,0.021808850828279,11615,411.930073387618
"V1657",1,0.015216793087518,11614,411.91485659453
"V1658",1,0.0723794243654652,11613,411.842477170165
"V1659",1,0.00482206231862392,11612,411.837655107846
"V1660",1,0.013567957564419,11611,411.824087150282
"V1661",1,0.244265175497787,11610,411.579821974784
"V1662",1,0.00316930192576592,11609,411.576652672858
"V1663",1,0.0305665851723802,11608,411.546086087686
